ticker,Tot.Ret.Idx.Gross,Last.Price,Volume,market_cap,rd_expense,patent_activity,Number.of.Employees,GM,revenue_growth,Volatil.360D,analyst_rating,industry,Tot...Hldg.in.Port,Top.10.as.of.Dt,BEst.Target.Px,Rec.Consensus,Earnings.Conference.Call.Date,Tot.Analyst.Rec,news_sentiment,Percent.Change.in.Institutional.Holdings,Shrt.Int,fund_id,fund_name,fund_weight,dumac_allocation,as_of_date,shares_held,position_value,fund_weight_raw,abs_weight
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-4.22e-5,0.013157895,12/31/2024,-414.5907723,-11604.39572,-4.22e-5,4.22e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-4.1e-5,0.013157895,12/31/2024,-2696.24256,-11270.2939,-4.1e-5,4.1e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",-0.004759846,0.013157895,12/31/2024,-7316.208744,-749326.0995,-0.004759846,0.004759846
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.57478e-4,0.013157895,12/31/2024,8.16e-5,20675.17472,1.57478e-4,1.57478e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001668058,0.013157895,12/31/2024,-2039.668698,-208902.868,-0.001668058,0.001668058
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1922841,Direct: Short Strategy 1a (Blackwell),-0.016042786,0.013157895,12/31/2024,-1308.289149,-360394.4119,-0.016042786,0.016042786
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001902166,0.013157895,12/31/2024,-864.7833776,-238221.877,-0.001902166,0.001902166
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001072951,0.013157895,12/31/2024,11465.29915,134373.306,0.001072951,0.001072951
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.008209677,0.013157895,12/31/2024,2966324.044,2257372.6,0.008209677,0.008209677
MCD US,303.465,303.015,284266,216000000000,NA,NA,150000,58.05941358,1.672177832,18.88017559,3.883720875,Consumer Services,NA,#N/A Field Not Applicable,332.4515991,3.883720875,#N/A N/A,43,0.049125265,23.73735237,7258102,bf:2184853,"BWCP, LP (Blackwell Series - A)",-0.012991922,0.013157895,12/31/2024,-5870.470692,-1755857.784,-0.012991922,0.012991922
MCD US,303.465,303.015,284266,216000000000,NA,NA,150000,58.05941358,1.672177832,18.88017559,3.883720875,Consumer Services,NA,#N/A Field Not Applicable,332.4515991,3.883720875,#N/A N/A,43,0.049125265,23.73735237,7258102,bf:3428225,Permian Investment Partners (Blackwell - Series E),-0.006593033,0.013157895,12/31/2024,-4469.217363,-1336742.913,-0.006593033,0.006593033
MCD US,303.465,303.015,284266,216000000000,NA,NA,150000,58.05941358,1.672177832,18.88017559,3.883720875,Consumer Services,NA,#N/A Field Not Applicable,332.4515991,3.883720875,#N/A N/A,43,0.049125265,23.73735237,7258102,bf:1249063,Solas Capital Management LLC (Blackwell - Series A),-0.022825632,0.013157895,12/31/2024,-14268.87916,-4267821.758,-0.022825632,0.022825632
MCD US,303.465,303.015,284266,216000000000,NA,NA,150000,58.05941358,1.672177832,18.88017559,3.883720875,Consumer Services,NA,#N/A Field Not Applicable,332.4515991,3.883720875,#N/A N/A,43,0.049125265,23.73735237,7258102,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",7.64e-5,0.013157895,12/31/2024,4.08e-5,10024.03792,7.64e-5,7.64e-5
MCD US,303.465,303.015,284266,216000000000,NA,NA,150000,58.05941358,1.672177832,18.88017559,3.883720875,Consumer Services,NA,#N/A Field Not Applicable,332.4515991,3.883720875,#N/A N/A,43,0.049125265,23.73735237,7258102,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.002834271,0.013157895,12/31/2024,-1186.747143,-354956.0705,-0.002834271,0.002834271
XOM US,117.3748,116.79,3019877,491000000000,987,NA,60900,14.87234964,1.359438537,23.23446041,4.058823586,Energy,NA,#N/A Field Not Applicable,129.4482727,4.058823586,#N/A N/A,34,-0.01374924,16.49328314,41661225,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",6.78142e-4,0.013157895,12/31/2024,3.42514e-4,89032.86313,6.78142e-4,6.78142e-4
XOM US,117.3748,116.79,3019877,491000000000,987,NA,60900,14.87234964,1.359438537,23.23446041,4.058823586,Energy,NA,#N/A Field Not Applicable,129.4482727,4.058823586,#N/A N/A,34,-0.01374924,16.49328314,41661225,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.002485777,0.013157895,12/31/2024,-2633.324694,-311311.6453,-0.002485777,0.002485777
ABBV US,236.775,235.56,1162405,418000000000,12791,53175,55000,69.99325452,3.711476858,27.59024421,4.272727489,"Pharmaceuticals, Biotechnology",NA,#N/A Field Not Applicable,246.4516144,4.272727489,#N/A N/A,33,0,15.05601106,18891139,bf:2237801,Paradigm BioCapital Advisors (Blackwell - Series A),-0.008483129,0.013157895,12/31/2024,-7263.473246,-1588594.234,-0.008483129,0.008483129
ABBV US,236.775,235.56,1162405,418000000000,12791,53175,55000,69.99325452,3.711476858,27.59024421,4.272727489,"Pharmaceuticals, Biotechnology",NA,#N/A Field Not Applicable,246.4516144,4.272727489,#N/A N/A,33,0,15.05601106,18891139,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",8.60476e-4,0.013157895,12/31/2024,3.66979e-4,112971.3879,8.60476e-4,8.60476e-4
TMO US,571.895,571.065,260946,215000000000,1390,1762,125000,41.28361202,0.051333504,29.64071164,4.5,"Pharmaceuticals, Biotechnology",NA,#N/A Field Not Applicable,619.4347534,4.5,#N/A N/A,28,0,11.1767573,4409154,bf:1183421,Direct: Systematic Short (Blackwell),-0.010686708,0.013157895,12/31/2024,-526.7939582,-303617.6978,-0.010686708,0.010686708
TMO US,571.895,571.065,260946,215000000000,1390,1762,125000,41.28361202,0.051333504,29.64071164,4.5,"Pharmaceuticals, Biotechnology",NA,#N/A Field Not Applicable,619.4347534,4.5,#N/A N/A,28,0,11.1767573,4409154,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.005100165,0.013157895,12/31/2024,-1108.233172,-638730.1889,-0.005100165,0.005100165
CAT US,553.3,557.68,390681,259000000000,2107,NA,113200,35.98882871,-3.356695497,30.88276738,3.962962866,Capital Goods,NA,#N/A Field Not Applicable,605.291687,3.962962866,1/29/2026,27,0,17.89573363,6765731,bf:1249063,Solas Capital Management LLC (Blackwell - Series A),-0.033354539,0.013157895,12/31/2024,-10896.05139,-6220010.938,-0.033354539,0.033354539
CAT US,553.3,557.68,390681,259000000000,2107,NA,113200,35.98882871,-3.356695497,30.88276738,3.962962866,Capital Goods,NA,#N/A Field Not Applicable,605.291687,3.962962866,1/29/2026,27,0,17.89573363,6765731,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001090248,0.013157895,12/31/2024,-238.3661563,-136071.3203,-0.001090248,0.001090248
CAT US,553.3,557.68,390681,259000000000,2107,NA,113200,35.98882871,-3.356695497,30.88276738,3.962962866,Capital Goods,NA,#N/A Field Not Applicable,605.291687,3.962962866,1/29/2026,27,0,17.89573363,6765731,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001698378,0.013157895,12/31/2024,-163857.6057,-466994.1763,-0.001698378,0.001698378
CAT US,553.3,557.68,390681,259000000000,2107,NA,113200,35.98882871,-3.356695497,30.88276738,3.962962866,Capital Goods,NA,#N/A Field Not Applicable,605.291687,3.962962866,1/29/2026,27,0,17.89573363,6765731,bf:3356011,Numerai GP LLC (Blackwell - Series A),2.71634e-4,0.013157895,12/31/2024,11936.38298,34018.69148,2.71634e-4,2.71634e-4
CAT US,553.3,557.68,390681,259000000000,2107,NA,113200,35.98882871,-3.356695497,30.88276738,3.962962866,Capital Goods,NA,#N/A Field Not Applicable,605.291687,3.962962866,1/29/2026,27,0,17.89573363,6765731,bf:3356011,Numerai GP LLC (Blackwell - Series A),-2.86511e-4,0.013157895,12/31/2024,-3917.225815,-35881.78847,-2.86511e-4,2.86511e-4
TXN US,156.85,158.66,951620,143000000000,1959,NA,34000,58.14206253,-10.71978994,38.13396066,3.391304255,Semiconductors & Semiconductor,NA,#N/A Field Not Applicable,191.3330536,3.391304255,#N/A N/A,46,0,11.0997507,17620587,bf:3356011,Numerai GP LLC (Blackwell - Series A),5.55307e-4,0.013157895,12/31/2024,429.8498696,69025.29206,5.55307e-4,5.55307e-4
AMAT US,231.68,231.28,1560477,185000000000,3570,NA,36500,48.67456289,4.386223138,47.80869677,4.116279125,Semiconductors & Semiconductor,NA,#N/A Field Not Applicable,242.3027802,4.116279125,#N/A N/A,43,0.106781477,13.73138947,17115618,NA,NA,NA,NA,NA,NA,NA,NA,NA
LRCX US,148.55,149.83,2283088,187000000000,2096.387,NA,19000,48.70502389,23.68408976,50.27890191,4.228571415,Semiconductors & Semiconductor,NA,#N/A Field Not Applicable,163.1999969,4.228571415,#N/A N/A,35,0,9.781381112,33328175,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",0.001363015,0.013157895,12/31/2024,5.21926e-4,178949.4927,0.001363015,0.001363015
LRCX US,148.55,149.83,2283088,187000000000,2096.387,NA,19000,48.70502389,23.68408976,50.27890191,4.228571415,Semiconductors & Semiconductor,NA,#N/A Field Not Applicable,163.1999969,4.228571415,#N/A N/A,35,0,9.781381112,33328175,bf:3356011,Numerai GP LLC (Blackwell - Series A),9.63472e-4,0.013157895,12/31/2024,725.2657458,120662.4621,9.63472e-4,9.63472e-4
BABA US,160.13,160.435,2451277,382000000000,57151,NA,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,NA,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1914537,Jones Road Capital Management LP (Blackwell-Series A),-0.032686206,0.013157895,12/31/2024,-27209.27261,-4513746.233,-0.032686206,0.032686206
BABA US,160.13,160.435,2451277,382000000000,57151,NA,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,NA,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1639201,Discerene Group LP (Blackwell - Series A),0.168267867,0.013157895,12/31/2024,92061.59209,15272097.51,0.168267867,0.168267867
BABA US,160.13,160.435,2451277,382000000000,57151,NA,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,NA,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1262141,"HongShan Capital Growth 2010 Fund, LP (fka Sequoia Capital China Growth 2010 Fund, LP)",7.61e-9,0.013157895,12/31/2024,0.011528526,0.011528526,7.61e-9,7.61e-9
BABA US,160.13,160.435,2451277,382000000000,57151,NA,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,NA,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1262207,"Tiger Global Private Investment Partners VII, L.P.",1.08e-9,0.013157895,12/31/2024,0.01,0.01,1.08e-9,1.08e-9
BIDU US,113.445,115.088,1235477,39773529871,22133,283,35900,50.34591549,-1.094369901,46.2832842,4.540540695,Media & Entertainment,NA,#N/A Field Not Applicable,149.3088226,4.540540695,#N/A N/A,37,-0.487459125,6.75010693,6463495,NA,NA,NA,NA,NA,NA,NA,NA,NA
APH US,134.33,136.065,1086665,164000000000,453,269.1,125000,33.76339283,21.2510056,35.62482545,4.300000191,Technology Hardware & Equipmen,NA,#N/A Field Not Applicable,148.3157959,4.300000191,1/28/2026,20,0,23.9261019,9434248,bf:3356011,Numerai GP LLC (Blackwell - Series A),2.9131e-4,0.013157895,12/31/2024,253.6170715,36482.81574,2.9131e-4,2.9131e-4
035420 KS,256500,256500,1408642,40200000000000,1857936,NA,NA,NA,11.03417451,40.09288,4.470588207,Media & Entertainment,NA,#N/A Field Not Applicable,322324,4.470588207,#N/A N/A,34,0,69.36867976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:2198669,Boldhaven Management LLP (Blackwell - Series E),0.027030233,0.013157895,12/31/2024,287618.9596,4576017.647,0.027030233,0.027030233
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),0.020142501,0.013157895,12/31/2024,141339.5483,2264259.564,0.020142501,0.020142501
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:3356011,Numerai GP LLC (Blackwell - Series A),1.31574e-4,0.013157895,12/31/2024,1028.589504,16478.00385,1.31574e-4,1.31574e-4
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-5.82e-5,0.013157895,12/31/2024,-1345.3162,-16009.26278,-5.82e-5,5.82e-5
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:2396591,"LGF3, L.P.",0.022811414,0.013157895,12/31/2024,13370.76905,183446.9514,0.022811414,0.022811414
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:2209877,"Ribbit Bullfrog II, LP",0.153019803,0.013157895,12/31/2024,84733.37302,1356581.302,0.153019803,0.153019803
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:1480199,"Ribbit Capital III, L.P.",1.32e-10,0.013157895,12/31/2024,0.01001614,0.01001614,1.32e-10,1.32e-10
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:1987755,"Ribbit Capital VI, LP",6.46e-10,0.013157895,12/31/2024,5.68259e-4,0.009092138,6.46e-10,6.46e-10
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:2477861,"Sequoia Capital Fund, LP",0.063216973,0.013157895,12/31/2024,517449.3701,7099405.357,0.063216973,0.063216973
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:1262235,"Sequoia Capital U.S. Venture Fund XIV, L.P.",2.46e-9,0.013157895,12/31/2024,0.009989879,0.009989879,2.46e-9,2.46e-9
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:1394401,"The Founders Fund V, LP",3.11e-10,0.013157895,12/31/2024,0.010000001,0.010000001,3.11e-10,3.11e-10
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:1683733,"Thrive Capital Partners V, LP",3.41e-10,0.013157895,12/31/2024,0.009672673,0.009672673,3.41e-10,3.41e-10
NU US,15.435,15.565,7625657,74587391352,NA,NA,8716,NA,43.44388375,46.35779693,4.285714149,Banks,NA,#N/A Field Not Applicable,17.424999239999998,4.285714149,#N/A N/A,21,0,35.53413735,118915151,bf:1449973,"Tiger Global Private Investment Partners IX, L.P.",9.46e-10,0.013157895,12/31/2024,0.008853978,0.008853978,9.46e-10,9.46e-10
KSPI US,73.01,72.21,177667,13929177951,NA,NA,NA,NA,35.16563975,40.72816449,4.363636494,Financial Services,NA,#N/A Field Not Applicable,98.28778076,4.363636494,#N/A N/A,11,0,24.1949212,696575,bf:1421661,Direct: Frontier Markets (Separate Account),0.026828944,0.013157895,12/31/2024,13500,1009665,0.026828944,0.026828944
KSPI US,73.01,72.21,177667,13929177951,NA,NA,NA,NA,35.16563975,40.72816449,4.363636494,Financial Services,NA,#N/A Field Not Applicable,98.28778076,4.363636494,#N/A N/A,11,0,24.1949212,696575,bf:1421661,Direct: Frontier Markets (Separate Account),0.006595215,0.013157895,12/31/2024,3370,248200.5,0.006595215,0.006595215
BIDU US,113.445,115.088,1235477,39773529871,22133,283,35900,50.34591549,-1.094369901,46.2832842,4.540540695,Media & Entertainment,NA,#N/A Field Not Applicable,149.3088226,4.540540695,#N/A N/A,37,-0.487459125,6.75010693,6463495,NA,NA,NA,NA,NA,NA,NA,NA,NA
BIDU US,113.445,115.088,1235477,39773529871,22133,283,35900,50.34591549,-1.094369901,46.2832842,4.540540695,Media & Entertainment,NA,#N/A Field Not Applicable,149.3088226,4.540540695,#N/A N/A,37,-0.487459125,6.75010693,6463495,NA,NA,NA,NA,NA,NA,NA,NA,NA
BABA US,160.13,160.435,2451277,382000000000,57151,NA,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,NA,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1914537,Jones Road Capital Management LP (Blackwell-Series A),-0.032686206,0.013157895,12/31/2024,-27209.27261,-4513746.233,-0.032686206,0.032686206
BABA US,160.13,160.435,2451277,382000000000,57151,NA,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,NA,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1639201,Discerene Group LP (Blackwell - Series A),0.168267867,0.013157895,12/31/2024,92061.59209,15272097.51,0.168267867,0.168267867
BABA US,160.13,160.435,2451277,382000000000,57151,NA,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,NA,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1262141,"HongShan Capital Growth 2010 Fund, LP (fka Sequoia Capital China Growth 2010 Fund, LP)",7.61e-9,0.013157895,12/31/2024,0.011528526,0.011528526,7.61e-9,7.61e-9
BABA US,160.13,160.435,2451277,382000000000,57151,NA,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,NA,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1262207,"Tiger Global Private Investment Partners VII, L.P.",1.08e-9,0.013157895,12/31/2024,0.01,0.01,1.08e-9,1.08e-9
WCPAY US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:1257479,Gladstone Capital Management LLP (Blackwell - Series E),-1.12375e-4,0.013157895,12/31/2024,-10118.48315,-24891.46855,-1.12375e-4,1.12375e-4
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),-2.38003e-4,0.013157895,12/31/2024,-496.5020176,-29656.06551,-2.38003e-4,2.38003e-4
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:1670735,Direct: Opportunistic Highly Levered (Blackwell),-0.010164114,0.013157895,12/31/2024,-16571.84956,-233497.3602,-0.010164114,0.010164114
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),2.54514e-4,0.013157895,12/31/2024,2262.21909,31874.66698,2.54514e-4,2.54514e-4
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.004636673,0.013157895,12/31/2024,-9067.516369,-574789.8626,-0.004636673,0.004636673
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.00983985,0.013157895,12/31/2024,6898.497316,1228760.342,0.00983985,0.00983985
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:1419359,Direct: Slow Growth High Valuation Short (Blackwell),-0.004710593,0.013157895,12/31/2024,-1226.380823,-89206.94108,-0.004710593,0.004710593
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:1257479,Gladstone Capital Management LLP (Blackwell - Series E),-0.008075221,0.013157895,12/31/2024,-24590.14803,-1788687.368,-0.008075221,0.008075221
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),-0.012859718,0.013157895,12/31/2024,-19138.42327,-1392128.908,-0.012859718,0.012859718
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",2.38429e-4,0.013157895,12/31/2024,1.14171e-4,31303.19529,2.38429e-4,2.38429e-4
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.003091116,0.013157895,12/31/2024,5322.004561,387122.6118,0.003091116,0.003091116
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),-9.61724e-4,0.013157895,12/31/2024,-22140.37495,-120443.6397,-9.61724e-4,9.61724e-4
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.67e-5,0.013157895,12/31/2024,8.16e-6,2194.836752,1.67e-5,1.67e-5
MC US,61.38,61.7215,84293,4817637476,NA,NA,1309,NA,39.75405617,39.8606617,3.666666746,Financial Services,NA,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.004228265,0.013157895,12/31/2024,1805.256483,528651.3083,0.004228265,0.004228265
SNY US,50.37,50.285,493482,124000000000,7394,13841,82878,70.18245044,6.410687683,26.95967512,4.636363506,"Pharmaceuticals, Biotechnology",NA,#N/A Field Not Applicable,60.97000122,4.636363506,1/29/2026,11,0,-2.885462138,5391754,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),-0.002920086,0.013157895,12/31/2024,-428304.8067,-328252.805,-0.002920086,0.002920086
EADSY US,59.18,58.745,75580,188000000000,3250,NA,156921,15.41961577,5.781865966,29.73165982,3.799999952,Capital Goods,NA,#N/A Field Not Applicable,59.96749878,3.799999952,#N/A N/A,5,0,31.13898791,527059,NA,NA,NA,NA,NA,NA,NA,NA,NA
TM US,196.465,197.175,26238,310000000000,1326496,NA,383853,19.93899915,6.522580777,30.60848909,4.199999809,Automobiles & Components,NA,#N/A Field Not Applicable,229.2324982,4.199999809,#N/A N/A,5,0,1448.11072,708268,bf:3356011,Numerai GP LLC (Blackwell - Series A),-6.40727e-4,0.013157895,12/31/2024,-3517.877776,-80242.79208,-6.40727e-4,6.40727e-4
