"ticker","RepNo","CompanyName","ISIN","Exchange","Country","rd_expense","revenue","fiscal_year_end","market_cap","pe_ratio_fy","beta_5y","volatility_30d","volatility_90d","volatility_260d","company_name","total_patents","ai_patents","in_portfolio","total_net_exposure_usd","total_net_pct_ltp","n_funds","rd_intensity","fund_weight","patent_activity","revenue_growth","total_return","volatility","bloomberg_volatility","total_return_5yr","rd_quartile","patent_quartile","growth_quartile","volatility_quartile","innovation_score","innovation_quartile","innovation_label","holdings_n_funds","holdings_total_weight","holdings_total_value","total_fund_weight","total_position_value","industry","multiplier","ai_score","ai_quartile","ai_label","quality_innovators_weight","ai_concentrated_weight","balanced_growth_weight","discovery_quality_weight","discovery_ai_weight","discovery_tier","innovation_rank","ai_rank","combined_rank","strategic_profile","ai_exposure","innovation_exposure","anomaly_score","is_anomaly"
"SIEGY","A1D40","Siemens AG (ADR)","US8261975010","OTC","USA",6559,78914,"2025-09-30",184348.59375,21.1073093414307,1.33088004589081,0.384139793441722,0.35987215568392,0.348512834025527,"SIEGY",0,0,FALSE,0,0,0,0.0355793329722647,0.00520833333333333,0,-0.0678942133672535,0.1,0.348512834025527,NA,NA,3,1,1,3,0.5,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.5,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",85.5,85.5,85.5,"Underperformer","Low","Low",0.0368082711807941,FALSE
"SMCAY","0B9F3","SMC Corp - ADR","US78445W3060","OTC","USA",777.531328125,792108,"2025-03-31",25917.7109375,25.5312995910645,1.009850025177,0.356161755077231,0.381653690016795,0.400499266400547,"SMCAY",0,0,FALSE,0,0,0,NA,0.00520833333333333,0,0.0856278205290437,0.1,0.400499266400547,NA,NA,NA,1,2,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",170,170,170,"Underperformer","Low","Low",0.020564021801903,FALSE
"SMCI","A1039","Simulation Sciences","US8292131070","NASD","USA",16.867,60.576,"1997-12-31",NA,NA,1,NA,NA,NA,"SMCI",144,33,FALSE,0,0,0,NA,0.00520833333333333,144,0.211747264582664,0.1,NA,NA,NA,NA,2,4,NA,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",171,171,171,"Underperformer","Low","Low",0.173632787848416,FALSE
"SMFG","A73F3","Sumitomo Mitsui Financial Grp, Inc (ADR)","US86562M2098","NYSE","USA",3703.473046875,18517.365234375,"2025-03-31",123449.1015625,16.794469833374,0.447899997234344,0.314013369916821,0.303684971209115,0.327603009562686,"SMFG",0,0,FALSE,0,0,0,NA,0.00520833333333333,0,0.1934111838229,0.1,0.327603009562686,NA,NA,NA,1,3,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",172,172,172,"Underperformer","Low","Low",0.0447653939728779,FALSE
"SNOW","08286","Snowflake Inc","US8334451098","NYSE","USA",1964.875,4683.946,"2026-01-31",57496.44921875,NA,1.17121994495392,0.524361313346296,0.535721353832442,0.490743706396386,"SNOW",1604,3,FALSE,0,0,0,0.0341738494585026,0.00520833333333333,1604,0.226892177760601,0.1,0.490743706396386,NA,NA,3,3,4,1,0.7,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.7,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",29,29,29,"Balanced Performer","Medium","Medium",0.0566524253144444,FALSE
"SNPS","A008E","Synopsys Inc","US8716071076","NASD","USA",2479.338,7054.178,"2025-10-31",80517.3515625,52.1124801635742,1.11373996734619,0.386644548487343,0.413302130859159,0.429471483730604,"SNPS",9,0,FALSE,0,0,0,0.0307925925516249,0.00520833333333333,9,-0.0319350074976683,0.1,0.429471483730604,NA,NA,3,2,1,2,0.525,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.525,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",80,80,80,"Underperformer","Low","Low",0.0305793931572085,FALSE
"SNY","A4B23","Sanofi SA (ADR)","US80105N1054","NASD","USA",7837,46716,"2025-12-31",109270,19.1310806274414,0.44514998793602,0.247274323686021,0.238878026110031,0.256817670764668,"SNY",199,0,FALSE,0,0,0,0.0717214239956072,0.00520833333333333,199,0.27788813021034,0.1,0.256817670764668,NA,NA,4,2,4,4,0.85,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.85,4,"AI Leader",0,0,0,0,0,"Tier 1: Top 10 Opportunities",6,6,6,"AI Pioneer","High","High",0.128663973008773,FALSE
"SOFI","034A2","SoFi Technologies Inc","US83406F1021","NASD","USA",646.558828125,3232.794140625,"2025-12-31",21551.9609375,43.82666015625,2.21475005149841,0.411354522708166,0.465046095486893,0.622449680332393,"SOFI",93,3,FALSE,0,0,0,NA,0.00520833333333333,93,0.0174495365470648,0.1,0.622449680332393,NA,NA,NA,2,2,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",173,173,173,"Underperformer","Low","Low",0.115539455733582,FALSE
"SONY","8147N","Sony Group Corp (ADR)","US8356993076","NYSE","USA",3775.05890625,12957064,"2025-03-31",125835.296875,17.060640335083,0.999750018119812,0.344622565752283,0.270462469882606,0.302633634023458,"SONY",74067,7292,FALSE,0,0,0,NA,0.00520833333333333,74067,-0.0403711790218949,0.1,0.302633634023458,NA,NA,NA,4,1,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",174,174,174,"Underperformer","Low","Low",0.0806668735640798,FALSE
"SPGI","5848N","S&P Global Inc","US78409V1044","NYSE","USA",3804.59109375,15336,"2025-12-31",126819.703125,28.9630107879639,1.20216000080109,0.259422722178983,0.396199912504446,0.295117034410383,"SPGI",0,0,FALSE,0,0,0,NA,0.00520833333333333,0,0.187751436512917,0.1,0.295117034410383,NA,NA,NA,1,3,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",175,175,175,"Underperformer","Low","Low",0.0490556524733896,FALSE
"SPOT","02835","Spotify Technology SA","LU1778762911","NYSE","USA",1373,17186,"2025-12-31",97699.40625,39.0321998596191,1.70966005325317,0.496931502172449,0.553993937365522,0.478531165202875,"SPOT",1311,65,FALSE,0,0,0,0.0140533095614386,0.00520833333333333,1311,0.029634380992502,0.1,0.478531165202875,NA,NA,2,3,2,1,0.525,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.525,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",80,80,80,"Underperformer","Low","Low",0.00537011910631557,FALSE
"SQM","A1D0D","Sociedad Quimica y Minr de Chile SA(ADR)","US8336351056","NYSE","USA",590.26951171875,4576.224,"2025-12-31",19675.650390625,34.5604705810547,1.05587005615234,0.554499629489562,0.517471517509888,0.504150123698601,"SQM",8,0,FALSE,0,0,0,NA,0.00520833333333333,8,0.211523799411953,0.1,0.504150123698601,NA,NA,NA,2,4,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",176,176,176,"Underperformer","Low","Low",0.0568551935965472,FALSE
"SSDOY","A2258","Shiseido Co Ltd (ADR)","US8248414075","OTC","USA",221.9973046875,969992,"2025-12-31",7399.91015625,NA,0.372830003499985,0.375649694432464,0.430783442183569,0.447495344865578,"SSDOY",0,0,FALSE,0,0,0,NA,0.00520833333333333,0,0.0577764007262886,0.1,0.447495344865578,NA,NA,NA,1,2,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",177,177,177,"Underperformer","Low","Low",0.0298449367299476,FALSE
"STNE","022A0","StoneCo Ltd","KYG851581069","NASD","USA",98.2017919921875,14153.841,"2025-12-31",3273.39306640625,8.21798038482666,1.91979002952576,0.789965036977388,0.594094998174403,0.536373371547608,"STNE",152,0,FALSE,0,0,0,NA,0.00520833333333333,152,0.17143714716658,0.1,0.536373371547608,NA,NA,NA,2,3,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",178,178,178,"Underperformer","Low","Low",0.0546803029484898,FALSE
"STT","84020","State Street Corp","US8574771031","NYSE","USA",1019.8944140625,5099.4720703125,"2025-12-31",33996.48046875,12.9744701385498,1.39961004257202,0.283312306231449,0.305716530398792,0.302920082645339,"STT",119,11,FALSE,0,0,0,NA,0.00520833333333333,119,0.210330017097294,0.1,0.302920082645339,NA,NA,NA,2,4,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",179,179,179,"Underperformer","Low","Low",0.0532990951961854,FALSE
"T","8220N","AT&T Inc","US00206R1023","NYSE","USA",5945.58890625,125648,"2025-12-31",198186.296875,9.27984046936035,0.330779999494553,0.247480983643025,0.256184428805661,0.231426393406122,"T",6794146,411962,FALSE,0,0,0,NA,0.00520833333333333,6794146,-0.0248523823916912,0.1,0.231426393406122,NA,NA,NA,4,1,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",180,180,180,"Underperformer","Low","Low",0.984290874336925,TRUE
"TAK","C7044","Takeda Pharmaceutical Co Ltd (ADR)","US8740602052","NYSE","USA",730227,4581551,"2025-03-31",58192.16015625,83.0600204467773,0.0418099984526634,0.207881549198984,0.200405073095463,0.206181210215422,"TAK",12340,242,FALSE,0,0,0,12.5485460247444,0.00520833333333333,12340,-0.0883656724356115,0.1,0.206181210215422,NA,NA,4,4,1,4,0.85,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.85,4,"AI Leader",0,0,0,0,0,"Tier 1: Top 10 Opportunities",4,4,4,"AI Pioneer","High","High",0.75301353072281,TRUE
"TCEHY","A9C87","Tencent Holdings Ltd",NA,NA,NA,139042.38,751766,"2025-12-31",4634746,18.5263805389404,1.36132001876831,0.426723730636261,0.314393426998115,0.305399968709544,"TCEHY",0,0,FALSE,0,0,0,NA,0.00520833333333333,0,0.196906580775976,0.1,0.305399968709544,NA,NA,NA,1,3,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",181,181,181,"Underperformer","Low","Low",0.0950166441408981,FALSE
"TCOM","A8280","Trip.com Group Ltd (ADR)","US89677Q1076","NASD","USA",15136,62409,"2025-12-31",33826.1015625,7.37485980987549,-0.120889998972416,0.264657860693579,0.460330881750408,0.374590500199796,"TCOM",1820,34,FALSE,0,0,0,0.447465102416057,0.00520833333333333,1820,-0.0457144811749458,0.1,0.374590500199796,NA,NA,4,3,1,2,0.675,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",38.5,38.5,38.5,"Balanced Performer","Medium","Medium",0.144302707496389,FALSE
"TEAM","F90FE","Atlassian Corp","US0494681010","NASD","USA",2668.938,5215.304,"2025-06-30",19445.849609375,NA,0.95319002866745,0.70783316249357,0.632030726288809,0.554196420828022,"TEAM",1253,28,FALSE,0,0,0,0.137249750132454,0.00520833333333333,1253,0.172065671253949,0.1,0.554196420828022,NA,NA,4,3,3,1,0.725,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.725,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",21.5,21.5,21.5,"AI Pioneer","High","High",0.0716476660863666,FALSE
"TM","A010A","Toastmaster Inc.","US8887911001","NYSE","USA",1.57174953460693,154.347,"1997-12-31",52.3916511535645,27.6979293823242,-0.0218899995088577,0,0,0,"TM",68729,3427,FALSE,0,0,0,NA,0.00520833333333333,68729,0.27392918150872,0.1,0,NA,NA,NA,4,4,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",182,182,182,"Underperformer","Low","Low",0.24008275949866,FALSE
"TME","04C6F","Tencent Music Entertainment Group - ADR","US88034P1093","NYSE","USA",480.49798828125,32902,"2025-12-31",16016.599609375,9.76797962188721,0.762880027294159,0.958711313430419,0.688073815736403,0.54193824394757,"TME",22173,846,FALSE,0,0,0,NA,0.00520833333333333,22173,0.120197633747011,0.1,0.54193824394757,NA,NA,NA,4,2,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",183,183,183,"Underperformer","Low","Low",0.0570742663984423,FALSE
"TMO","8789N","Thermo Fisher Scientific Inc","US8835561023","NYSE","USA",1397,44556,"2025-12-31",176228.40625,26.748119354248,0.988889992237091,0.257977590644328,0.259931171660111,0.325420649018561,"TMO",1429,26,FALSE,0,0,0,0.00792721235881914,0.00520833333333333,1429,0.140706494171172,0.1,0.325420649018561,NA,NA,1,3,3,3,0.6,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.6,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",62,62,62,"Underperformer","Low","Low",0.00805444674074491,FALSE
"TOST","08A99","Toast Inc","US8887871080","NYSE","USA",374,6153,"2025-12-31",16173.9404296875,48.7372016906738,1.8753000497818,0.470573459504098,0.492912474419808,0.486653723872415,"TOST",294,2,FALSE,0,0,0,0.023123616760299,0.00520833333333333,294,-0.0212022047489882,0.1,0.486653723872415,NA,NA,2,2,1,1,0.4,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.4,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",102.5,102.5,102.5,"Underperformer","Low","Low",0.0434347354270519,FALSE
"TSLA","C8279","Tesla Inc","US88160R1014","NASD","USA",6411,94827,"2025-12-31",1380745,342.161102294922,1.91700994968414,0.318435942809471,0.32966355088538,0.595734317794833,"Tesla Inc.",807,10,FALSE,0,0,0,0.00464314554823664,0.00520833333333333,807,0.114094644226134,0.1,0.595734317794833,NA,NA,1,3,2,1,0.45,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.45,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",94,94,94,"Underperformer","Low","Low",0.0617475227565124,FALSE
"TSM","A1988","Taiwan Semicndctr Mnufctrng Co Ltd (ADR)","US8740391003","NYSE","USA",246427.264,3809054.272,"2025-12-31",1498943,31.8210506439209,1.36387002468109,0.388619653750925,0.35835963387868,0.390755756134337,"TSM",1802,10,FALSE,0,0,0,0.164400690353136,0.00520833333333333,1802,-0.0281777042895556,0.1,0.390755756134337,NA,NA,4,3,1,2,0.675,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",38.5,38.5,38.5,"Balanced Performer","Medium","Medium",0.083477201993838,FALSE
"TTDKY","A0045","TDK Corp (ADR)","US8723514084","OTC","USA",768.785390625,2204806,"2025-03-31",25626.1796875,22.9863090515137,0.852450013160706,0.572336656255018,0.515442012285904,0.47008132503501,"TTDKY",0,0,FALSE,0,0,0,NA,0.00520833333333333,0,0.0807545977644622,0.1,0.47008132503501,NA,NA,NA,1,2,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",184,184,184,"Underperformer","Low","Low",0.0265424985028192,FALSE
"TTE","08B34","TRUONG THINH ENERGY INVESTMENT JSC","VN000000TTE6","HCM","VNM",28974.73875,142933.27688,"2025-12-31",965824.625,11.5039901733398,0.113080002367496,0.384347361305986,0.347000665807427,0.256279806594369,"TTE",31018,650,FALSE,0,0,0,NA,0.00520833333333333,31018,0.02682134071365,0.1,0.256279806594369,NA,NA,NA,4,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",185,185,185,"Underperformer","Low","Low",0.0675707494393634,FALSE
"TW","90530","21st Century Insurance Group","US90130N1037","NYSE","USA",58.0565405273437,290.282702636719,"2006-12-31",1935.21801757812,19.5842895507812,1.10268998146057,0,0,0,"TW",67475,7530,FALSE,0,0,0,NA,0.00520833333333333,67475,-0.0535301318392158,0.1,0,NA,NA,NA,4,1,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",186,186,186,"Underperformer","Low","Low",0.169059621052628,FALSE
"TWLO","FCF43","Twilio Inc","US90138F1021","NYSE","USA",1020.159,5067.22,"2025-12-31",18804.400390625,586.143371582031,1.28606998920441,0.319960695944358,0.464887706117876,0.54362654044072,"TWLO",326,21,FALSE,0,0,0,0.0542510784076159,0.00520833333333333,326,-0.0255591372959316,0.1,0.54362654044072,NA,NA,3,2,1,1,0.475,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.475,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",90,90,90,"Underperformer","Low","Low",0.0392587290067446,FALSE
"TXN","8759N","Texas Instruments Inc","US8825081040","NASD","USA",2083,17682,"2025-12-31",170429.59375,34.3664588928223,1.01180005073547,0.259136060730477,0.366307967006569,0.411882752604197,"TXN",29760,3441,FALSE,0,0,0,0.0122220557719307,0.00520833333333333,29760,0.191892038658261,0.1,0.411882752604197,NA,NA,2,4,3,2,0.7,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.7,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",29,29,29,"Balanced Performer","Medium","Medium",0.0363552930734669,FALSE
"UL","A0446","Unilever PLC (ADR)","US9047678035","NYSE","USA",836,50503,"2025-12-31",134850,20.5698890686035,0.417010009288788,0.263692515938714,0.228353148891428,0.207944673332542,"UL",110556,3972,FALSE,0,0,0,0.00619948090470894,0.00520833333333333,110556,0.0647488284856081,0.1,0.207944673332542,NA,NA,1,4,2,4,0.675,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",34,34,34,"Balanced Performer","Medium","Medium",0.124095187390706,FALSE
"UNH","A069E","UnitedHealth Group Inc","US91324P1021","NYSE","USA",7504.3921875,37521.9609375,"2025-12-31",250146.40625,20.8246898651123,0.399910002946854,0.277571718640949,0.486039134675368,0.533987445325735,"UNH",4827,274,FALSE,0,0,0,NA,0.00520833333333333,4827,0.0656198726966977,0.1,0.533987445325735,NA,NA,NA,3,2,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",187,187,187,"Underperformer","Low","Low",0.0411186126199324,FALSE
"UPS","A2124","United Parcel Service Inc","US9113121068","NYSE","USA",2443.48921875,88661,"2025-12-31",81449.640625,14.6232995986938,1.11048996448517,0.263400542381722,0.267514951051678,0.312323176673483,"UPS",2048,60,FALSE,0,0,0,NA,0.00520833333333333,2048,0.0921240516006947,0.1,0.312323176673483,NA,NA,NA,3,2,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",188,188,188,"Underperformer","Low","Low",0.0202061085975148,FALSE
"V","AF152","Visa Inc","US92826C8394","NYSE","USA",17246.715,40000,"2025-09-30",574890.5,29.5635204315186,0.799120008945465,0.222558415011019,0.230994429902619,0.248090545255198,"Visa Inc.",2962,142,FALSE,0,0,0,NA,0.00520833333333333,2962,0.0709977862425148,0.1,0.248090545255198,NA,NA,NA,3,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",189,189,189,"Underperformer","Low","Low",0.0490559386201616,FALSE
"VIRT","EE89E","Virtu Financial Inc","US9282541013","NYSE","USA",193.160581054687,3565.13,"2025-12-31",6438.68603515625,8.11357021331787,0.560760021209717,0.313355238001202,0.342895682165631,0.316247952635727,"VIRT",1175,174,FALSE,0,0,0,NA,0.00520833333333333,1175,-0.045403855945915,0.1,0.316247952635727,NA,NA,NA,3,1,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",190,190,190,"Underperformer","Low","Low",0.0693067887612936,FALSE
"VZ","A2537","Verizon Communications Inc","US92343V1044","NYSE","USA",6323.9971875,138191,"2025-12-31",210799.90625,12.313099861145,0.272390007972717,0.17529557167584,0.298809043897557,0.245284751271522,"VZ",1665,38,FALSE,0,0,0,NA,0.00520833333333333,1665,0.229871762543917,0.1,0.245284751271522,NA,NA,NA,3,4,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",191,191,191,"Underperformer","Low","Low",0.0782128531718874,FALSE
"WB","EEAE1","Weibo Corp (ADR)","US9485961018","NASD","USA",324.222,1757.216,"2025-12-31",2138.4208984375,5.1795802116394,0.218189999461174,0.402821556474033,0.331296260648034,0.341206470479195,"WB",1061,17,FALSE,0,0,0,0.151617485704943,0.00520833333333333,1061,0.136921697016805,0.1,0.341206470479195,NA,NA,4,3,3,3,0.825,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.825,4,"AI Leader",0,0,0,0,0,"Tier 1: Top 10 Opportunities",8,8,8,"AI Pioneer","High","High",0.0806444440809676,FALSE
"WDAY","E1124","Workday Inc","US98138H1014","NASD","USA",2679,9552,"2026-01-31",34941.71875,52.60205078125,1.11336004734039,0.488087938275284,0.452798797111654,0.419409826428003,"WDAY",1,0,FALSE,0,0,0,0.0766705272619138,0.00520833333333333,1,0.21775879105553,0.1,0.419409826428003,NA,NA,4,1,4,2,0.675,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",38.5,38.5,38.5,"Balanced Performer","Medium","Medium",0.0281083244064104,FALSE
"WMT","9556N","Walmart Inc","US9311421039","NASD","USA",28466.26125,713163,"2026-01-31",948875.375,43.6111297607422,0.683309972286224,0.238197339629016,0.250722306558779,0.250960316227008,"WMT",46,28,FALSE,0,0,0,NA,0.00520833333333333,46,0.207612970285118,0.1,0.250960316227008,NA,NA,NA,2,3,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",192,192,192,"Underperformer","Low","Low",0.0875627868944907,FALSE
"XIACF","02A9A","Xiaomi Corp",NA,NA,NA,23031.521,365906.35,"2024-12-31",860915.375,31.5216598510742,1.01724004745483,0.502656933424501,0.365370586639411,0.466471372387289,"XIACF",0,0,FALSE,0,0,0,0.0267523634364179,0.00520833333333333,0,0.267161613609642,0.1,0.466471372387289,NA,NA,2,1,4,2,0.525,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.525,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",80,80,80,"Underperformer","Low","Low",0.0608956708720822,FALSE
"XOM","A2144","Exxon Mobil Corp","US30231G1022","NYSE","USA",1007,323905,"2025-12-31",665307.125,23.8839206695557,0.321040004491806,0.218521930232645,0.260659802041782,0.250245021136797,"XOM",870,2,FALSE,0,0,0,0.00151358667622867,0.00520833333333333,870,0.267222566902637,0.1,0.250245021136797,NA,NA,1,3,4,4,0.7,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.7,4,"AI Leader",0,0,0,0,0,"Tier 3: Watch List",29,29,29,"AI Pioneer","High","High",0.0912037266728566,FALSE
"XPEV","09A5E","Xpeng Inc - ADR","US98422D1054","NYSE","USA",9489.979,76719.742,"2025-12-31",17473.6796875,NA,1.16133999824524,0.620073345246278,0.535271095750687,0.647167598375804,"XPEV",0,0,FALSE,0,0,0,0.543101348411964,0.00520833333333333,0,0.245051910821348,0.1,0.647167598375804,NA,NA,4,1,4,1,0.625,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.625,3,"AI Adopter",0,0,0,0,0,"Tier 4: Monitor",53.5,53.5,53.5,"Balanced Performer","Medium","Medium",0.210606889704876,FALSE
"ZM","0842B","Zoom Communications Inc","US98980L1017","NASD","USA",844.875,4868.769,"2026-01-31",22574.4296875,12.3910303115845,0.905770003795624,0.500276445108235,0.465877020191138,0.341566201228612,"ZM",1000,39,FALSE,0,0,0,0.037426194667847,0.00520833333333333,1000,0.0267900951206684,0.1,0.341566201228612,NA,NA,3,3,2,3,0.7,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.7,4,"AI Leader",0,0,0,0,0,"Tier 3: Watch List",29,29,29,"AI Pioneer","High","High",0.0422013059638434,FALSE
"ZS","0274E","Zscaler Inc","US98980G1022","NASD","USA",667.557,2673.115,"2025-07-31",24354.970703125,NA,1.07076001167297,0.726186544270058,0.54517675115583,0.470487200935866,"ZS",1446,48,FALSE,0,0,0,0.0274094766172043,0.00520833333333333,1446,0.00370423039421439,0.1,0.470487200935866,NA,NA,2,3,1,2,0.525,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.525,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",80,80,80,"Underperformer","Low","Low",0.0139382099071962,FALSE
