Ticker,Date,fund_id,Open,High,Low,Close,Volume,N200_Index_Close,VIX_Close,Treasury_10Y_Yield,base_market_cap,market_cap,volume_value,log_return,volatility_30d
DE US,9/4/2019,bf:1249015,111.3780184,112.6145477,110.6477548,111.0351834,3348137,4318.9,10.46,2.65,69379822564,77036013243,371761005.9,0.000288925,0.016729179
KO US,9/4/2019,bf:1249015,109.708389,110.8668479,107.8347394,109.0046974,1938660,4318.9,10.46,2.65,79751274351,86932635288,211323046.7,-0.01672592,0.015012233
PG US,9/4/2019,bf:1183421,111.5413049,112.8429983,111.0480164,112.1851313,2849239,4318.9,10.46,2.65,3436754766,3855527847,319642251.3,0.003577669,0.011206207
IBM US,9/4/2019,bf:2184853,111.5661808,113.2605475,110.1714688,111.6066149,3439861,4318.9,10.46,2.65,48301801138,53908005191,383911242,-0.007139086,0.015026258
SAP GR,9/4/2019,bf:461753,101.1904671,102.9413445,100.2696389,101.356956,3858064,4318.9,10.46,2.65,76087494215,77119968019,391041623,0.010691479,0.014373268
CRM US,9/4/2019,bf:461839,105.8628317,108.2553998,106.2467462,106.711034,3581723,4318.9,10.46,2.65,22424385648,23929293787,382209364.7,-0.007180315,0.01992789
ADBE US,9/4/2019,bf:461839,87.24266032,87.8143445,86.16481855,86.57491669,1495780,4318.9,10.46,2.65,32499919756,28136778452,129497028.9,-0.00580862,0.018068843
INTC US,9/4/2019,bf:1639201,98.65154126,100.6234586,98.51410936,98.70590417,2638298,4318.9,10.46,2.65,23930952750,23621263289,260415589.6,-0.000439762,0.007323364
SMCI US,9/4/2019,bf:461839,91.51039733,91.62954648,90.06944091,91.36176499,2601122,4318.9,10.46,2.65,15137202216,13829615114,237643096.9,0.021160705,0.024964783
SNPS US,9/4/2019,bf:1183421,132.9560524,135.818703,131.9043678,133.4316651,2107662,4318.9,10.46,2.65,42040087246,56094788423,281228850.1,0.011353513,0.017782977
ANET US,9/4/2019,bf:461839,137.7705509,140.5203152,136.4462995,138.4459357,260542,4318.9,10.46,2.65,41958708303,58090126323,36070980.98,0.001302731,0.015045562
ASML US,9/4/2019,bf:461839,187.7391117,189.2209111,182.7024103,186.04388,4669730,4318.9,10.46,2.65,37515699642,69795663233,868774687.9,-0.011616877,0.0171871
MU US,9/4/2019,bf:1274691,124.6190395,125.8185756,123.4696885,123.8307428,912196,4318.9,10.46,2.65,16092030026,19926880317,112957908.3,0.008145024,0.011483356
BOTZ US,9/4/2019,DEFAULT_FUND_001,103.1816284,104.6408076,103.7061343,104.0298785,4374851,4318.9,10.46,2.65,14741800281,15335876920,455115217.9,0.020835614,0.018401212
AIQ US,9/4/2019,DEFAULT_FUND_001,118.2901649,118.8456632,117.4708333,117.8030757,1516110,4318.9,10.46,2.65,24070375846,28355643076,178602421.1,-0.008144319,0.018723289
ROBT US,9/4/2019,DEFAULT_FUND_001,92.27800536,93.80612227,91.32693289,92.60398871,644801,4318.9,10.46,2.65,47130282575,43644521556,59711144.53,-0.006477401,0.016147835
QTUM US,9/4/2019,DEFAULT_FUND_001,91.60895321,92.40084988,91.04798397,92.10111067,4584085,4318.9,10.46,2.65,27331291396,25172422937,422199319.9,0.00023788,0.011073137
AIEQ US,9/4/2019,DEFAULT_FUND_001,101.0706106,103.0476365,101.3439984,101.7981576,1242661,4318.9,10.46,2.65,85924943819,87470009756,126500600.4,-0.005105502,0.015797745
NVDA US,9/5/2019,bf:1257479,142.494885,144.5890228,140.6901916,142.8032712,3150794,4322.26,11.24,2.644,29470174492,42084373194,449943690,0.006143199,0.01366941
V US,9/5/2019,bf:2237801,128.7385531,129.0343766,126.0041311,128.467261,4020294,4322.26,11.24,2.644,79042208409,1.02E+11,516476158.8,0.007513623,0.01347426
LLY US,9/5/2019,bf:1257479,95.26310159,96.27400273,95.51171311,95.85308884,158971,4322.26,11.24,2.644,41488715259,39768215097,15237861.39,0.004959352,0.01528605
BIO US,9/5/2019,bf:1475721,107.8434372,109.2047394,108.2419712,108.7591079,765286,4322.26,11.24,2.644,88418722996,96163414379,83231822.68,0.004828456,0.009934084
META US,9/5/2019,bf:1914537,104.4161681,105.6295782,104.7170912,105.4072272,2768247,4322.26,11.24,2.644,94106261145,99194800449,291793240.3,0.011868056,0.014337391
AMZN US,9/5/2019,bf:2184853,99.91319763,101.0044013,98.77185424,99.59870385,1370302,4322.26,11.24,2.644,5510093440,5487981647,136480303.1,-0.014292472,0.014338199
MSFT US,9/5/2019,bf:1914537,107.5888401,108.5851832,107.1002556,108.2498667,715260,4322.26,11.24,2.644,53282443317,57678173873,77426799.67,-0.014476652,0.009386134
TSLA US,9/5/2019,bf:1257479,109.617296,111.3204099,109.0356717,109.2440742,4783586,4322.26,11.24,2.644,89349485395,97609018138,522578424,-0.014261749,0.00983136
HDB US,9/5/2019,DEFAULT_FUND_001,105.9551376,107.0128033,105.1653166,106.0002455,224993,4322.26,11.24,2.644,55592066432,58927726879,23849313.23,0.003454865,0.017964684
AMD US,9/5/2019,bf:461839,92.4159186,93.81473322,91.71917168,92.46700687,2760239,4322.26,11.24,2.644,46204858795,42724249957,255231038.6,-0.000998038,0.018030555
ORCL US,9/5/2019,bf:1914537,106.0761085,106.9471019,106.1545136,106.6319287,1906917,4322.26,11.24,2.644,95726501190,1.02E+11,203338237.5,-0.003060767,0.017731539
9984 JT,9/5/2019,bf:461753,91.91634177,91.54699109,90.04538301,91.20853202,3094294,4322.26,11.24,2.644,45880081463,41846548790,282226013.4,-0.005506795,0.015211456
005930 KS,9/5/2019,bf:1098061,104.4161681,105.6295782,104.7170912,105.4072272,2768247,4322.26,11.24,2.644,68079492910,71760705735,291793240.3,0.011868056,0.014337391
BABA US,9/5/2019,bf:1914537,118.0188753,118.4171689,115.4594828,117.1094147,4086563,4322.26,11.24,2.644,57690706794,67561249052,478575001,-0.005980534,0.016780287
LMT US,9/5/2019,bf:3356011,89.73479043,90.66569993,88.58473898,89.71195511,4720470,4322.26,11.24,2.644,11189543584,10038358317,423482592.7,0.01687377,0.015991536
8TRA GR,9/5/2019,bf:3428225,94.86729914,94.45546617,92.61706119,94.17717327,4374114,4322.26,11.24,2.644,90082672070,84837314164,411941692.1,0.0095467,0.019417385
6501 JT,9/5/2019,bf:461753,129.0791607,131.9777399,128.2293451,130.3046725,3186349,4322.26,11.24,2.644,25362685701,33048764529,415196162.8,-0.0077075,0.017130446
GE US,9/5/2019,bf:1922841,103.1441611,104.9600425,102.3234769,103.2582199,262708,4322.26,11.24,2.644,5163893820,5332144835,27126760.43,-0.014767791,0.010535051
AMT US,9/5/2019,bf:2184853,106.9459522,106.9818426,104.5894923,106.4022823,3804599,4322.26,11.24,2.644,33464151209,35606620637,404818016.8,-0.002897537,0.019855651
NET US,9/5/2019,bf:461839,90.20771755,90.49118448,89.83986974,90.02428669,652503,4322.26,11.24,2.644,95495861266,85969467918,58741117.13,-0.006060648,0.013135049
SPOT US,9/5/2019,bf:2735887,102.3209175,104.9563389,101.9422037,103.0497989,261076,4322.26,11.24,2.644,89064392290,91780677181,26903829.31,-0.005327589,0.006188693
PCOR US,9/5/2019,bf:1632133,109.617296,111.3204099,109.0356717,109.2440742,4783586,4322.26,11.24,2.644,69587537210,76020260796,522578424,-0.014261749,0.00983136
JBL US,9/5/2019,bf:1632133,108.0010115,110.1349277,108.2113831,108.3555591,1499840,4322.26,11.24,2.644,64410174563,69792004766,162516001.8,-0.029562288,0.01573108
J US,9/5/2019,bf:1919567,114.1206727,116.3174331,113.0890223,114.4619845,3346317,4322.26,11.24,2.644,99432707886,1.14E+11,383026084.7,-0.000908574,0.012575028
INF US,9/5/2019,bf:1922841,135.1867941,134.7699521,133.2785519,134.2320644,2693184,4322.26,11.24,2.644,65914874112,88478896266,361511648.1,0.01360324,0.016622649
XOM US,9/5/2019,bf:461839,95.41129678,96.8267442,95.90942277,96.21912505,1457338,4322.26,11.24,2.644,71144516349,68454631155,140223787.3,-0.003141702,0.016222624
CVX US,9/5/2019,bf:3356011,95.26310159,96.27400273,95.51171311,95.85308884,158971,4322.26,11.24,2.644,54862536446,52587435801,15237861.39,0.004959352,0.01528605
LIN US,9/5/2019,DEFAULT_FUND_001,120.2075391,120.5623487,118.7454537,119.9352807,4474023,4322.26,11.24,2.644,59820060024,71745356889,536593204.2,-0.001872973,0.008161908
APD US,9/5/2019,bf:1183421,98.32777306,99.97824103,98.15179758,99.24796522,4940603,4322.26,11.24,2.644,29626813992,29404010046,490344794.7,-0.021027086,0.014529942
NEE US,9/5/2019,bf:1914537,108.0010115,110.1349277,108.2113831,108.3555591,1499840,4322.26,11.24,2.644,15564251084,16864731282,162516001.8,-0.029562288,0.01573108
DUK US,9/5/2019,bf:1914537,126.8628117,128.1933353,126.5779313,127.6154217,2389617,4322.26,11.24,2.644,96339399021,1.23E+11,304951981.2,0.01046013,0.014962951
CAT US,9/5/2019,bf:1249063,108.0010115,110.1349277,108.2113831,108.3555591,1499840,4322.26,11.24,2.644,90327605467,97874981927,162516001.8,-0.029562288,0.01573108
DE US,9/5/2019,bf:1249015,111.2820289,112.7629402,110.9273234,111.4564754,2425160,4322.26,11.24,2.644,69379822564,77328304902,270299786,0.003787041,0.015935083
KO US,9/5/2019,bf:1249015,112.4263109,113.094491,110.8710188,111.845792,1566380,4322.26,11.24,2.644,79751274351,89198444412,175193011.6,0.025730088,0.015968433
PG US,9/5/2019,bf:1183421,111.4647207,113.56853,110.3591462,111.960515,575193,4322.26,11.24,2.644,3436754766,3847808336,64398904.51,-0.0020042,0.010290238
IBM US,9/5/2019,bf:2184853,108.0010115,110.1349277,108.2113831,108.3555591,1499840,4322.26,11.24,2.644,48301801138,52337686680,162516001.8,-0.029562288,0.01573108
SAP GR,9/5/2019,bf:461753,98.32777306,99.97824103,98.15179758,99.24796522,4940603,4322.26,11.24,2.644,76087494215,75515289792,490344794.7,-0.021027086,0.014529942
CRM US,9/5/2019,bf:461839,106.9459522,106.9818426,104.5894923,106.4022823,3804599,4322.26,11.24,2.644,22424385648,23860058120,404818016.8,-0.002897537,0.019855651
ADBE US,9/5/2019,bf:461839,86.78279144,86.85603314,85.44582717,86.09020745,3094815,4322.26,11.24,2.644,32499919756,27979248338,266433265.4,-0.005614458,0.018065442
INTC US,9/5/2019,bf:1639201,98.19120107,98.11764125,96.26072412,97.79823749,461815,4322.26,11.24,2.644,23930952750,23404050004,45164693.05,-0.009238209,0.007400043
SMCI US,9/5/2019,bf:461839,89.5500731,89.58616702,87.47781217,89.24158032,2392387,4322.26,11.24,2.644,15137202216,13508678474,213500396.6,-0.023479987,0.025364681
SNPS US,9/5/2019,bf:1183421,133.8367924,134.4602054,131.8356453,133.7813071,134982,4322.26,11.24,2.644,42040087246,56241778243,18058068.4,0.002616956,0.017847803
ANET US,9/5/2019,bf:461839,140.3969823,142.0285718,137.5051858,139.7452756,4387327,4322.26,11.24,2.644,41958708303,58635312556,613108220.8,0.009341412,0.014796986
ASML US,9/5/2019,bf:461839,191.2273823,192.2099157,189.2685997,190.2525618,2511979,4322.26,11.24,2.644,37515699642,71374579639,477910439.9,0.022369902,0.017328606
MU US,9/5/2019,bf:1274691,124.0748106,124.5986186,122.0110582,124.2220083,3210605,4322.26,11.24,2.644,16092030026,19989842879,398827801,0.003154699,0.011463363
BOTZ US,9/5/2019,DEFAULT_FUND_001,104.9612075,106.7782537,104.3597894,105.1829417,3325873,4322.26,11.24,2.644,14741800281,15505859195,349825105.9,0.011022985,0.018388017
AIQ US,9/5/2019,DEFAULT_FUND_001,116.6592251,117.902723,116.1633458,116.7912721,460751,4322.26,11.24,2.644,24070375846,28112098150,53811695.41,-0.008626038,0.018516305
ROBT US,9/5/2019,DEFAULT_FUND_001,92.61246264,93.29719463,91.50475734,92.37751856,3277855,4322.26,11.24,2.644,47130282575,43537785532,302800111.1,-0.002448572,0.015959954
QTUM US,9/5/2019,DEFAULT_FUND_001,93.5249008,94.890244,91.39234519,93.05098949,4951305,4322.26,11.24,2.644,27331291396,25432037086,460723829.5,0.010260614,0.011250677
AIEQ US,9/5/2019,DEFAULT_FUND_001,106.4485568,107.0012654,103.9788388,105.6359573,137625,4322.26,11.24,2.644,85924943819,90767636958,14538148.62,0.037006812,0.017069545
NVDA US,9/6/2019,bf:1257479,141.4860293,141.5779717,139.0107447,140.8572314,4697623,4337.44,11.58,2.634,29470174492,41510871879,661694170,-0.013721123,0.013351897
V US,9/6/2019,bf:2237801,127.8968991,129.0631293,127.1993525,127.7342827,1850976,4337.44,11.58,2.634,79042208409,1.01E+11,236433091.7,-0.005721904,0.013461748
LLY US,9/6/2019,bf:1257479,97.04490951,98.38983383,95.55471785,97.31120761,2094221,4337.44,11.58,2.634,41488715259,40373169842,203791174.5,0.015097474,0.015090157
BIO US,9/6/2019,bf:1475721,108.6488993,111.1880963,108.3709976,109.1575038,956992,4337.44,11.58,2.634,88418722996,96515670876,104462857.8,0.00365641,0.009939432
META US,9/6/2019,bf:1914537,104.5507771,106.3120104,103.4575171,104.2547474,1631056,4337.44,11.58,2.634,94106261145,98110244830,170045331.3,-0.010993804,0.014518208
AMZN US,9/6/2019,bf:2184853,99.19396997,98.72171056,97.1475749,98.55726357,2883948,4337.44,11.58,2.634,5510093440,5430597314,284234023.2,-0.010511416,0.013871992
MSFT US,9/6/2019,bf:1914537,108.4020038,110.1720746,108.264107,108.8325309,1696942,4337.44,11.58,2.634,53282443317,57988631599,184682492.7,0.005368152,0.009535855
TSLA US,9/6/2019,bf:1257479,109.8060319,112.4321391,108.3464825,110.4514784,4418037,4337.44,11.58,2.634,89349485395,98687827560,487978718.3,0.010991723,0.009379882
HDB US,9/6/2019,DEFAULT_FUND_001,106.405702,106.6890411,103.6404859,105.7013935,1503878,4337.44,11.58,2.634,55592066432,58761588898,158962000.3,-0.002823333,0.017814673
AMD US,9/6/2019,bf:461839,93.63566509,93.78685284,92.03523304,93.6920596,2557391,4337.44,11.58,2.634,46204858795,43290283841,239607230,0.013161544,0.018199953
ORCL US,9/6/2019,bf:1914537,110.0203497,110.3374085,107.7925825,109.7948229,409834,4337.44,11.58,2.634,95726501190,1.05E+11,44997651.43,0.029230392,0.018500963
9984 JT,9/6/2019,bf:461753,91.72017918,93.95409879,91.89601708,92.18548155,2487129,4337.44,11.58,2.634,45880081463,42294774032,229277184.5,0.010654206,0.014395255
005930 KS,9/6/2019,bf:1098061,104.5507771,106.3120104,103.4575171,104.2547474,1631056,4337.44,11.58,2.634,68079492910,70976103354,170045331.3,-0.010993804,0.014518208
BABA US,9/6/2019,bf:1914537,115.9469646,118.6332036,115.2631537,116.460085,3891119,4337.44,11.58,2.634,57690706794,67186646182,453160049.6,-0.00556007,0.016872454
LMT US,9/6/2019,bf:3356011,90.12704931,90.96846706,88.27714353,89.52214585,1748578,4337.44,11.58,2.634,11189543584,10017119527,156536454.7,-0.002118005,0.015913224
8TRA GR,9/6/2019,bf:3428225,95.78750644,95.83197184,94.65281808,95.34613629,1641551,4337.44,11.58,2.634,90082672070,85890347285,156515545.4,0.01233598,0.019563195
6501 JT,9/6/2019,bf:461753,132.3829933,133.3881188,128.8459201,131.4249772,4801223,4337.44,11.58,2.634,25362685701,33332903910,631000623.5,0.008560831,0.016882888
GE US,9/6/2019,bf:1922841,104.1023908,104.3807113,102.3078343,103.7150613,4697487,4337.44,11.58,2.634,5163893820,5355735638,487200152,0.004414503,0.009336906
AMT US,9/6/2019,bf:2184853,109.0936806,109.8066258,107.4433163,108.6825415,4135950,4337.44,11.58,2.634,33464151209,36369690020,449505557.4,0.021204142,0.020161148
NET US,9/6/2019,bf:461839,88.08132682,89.96641481,88.25508738,88.53865865,4704571,4337.44,11.58,2.634,95495861266,84550754626,416536405.8,-0.016640208,0.013572495
SPOT US,9/6/2019,bf:2735887,104.0862703,105.8915547,102.592492,104.4315259,1482899,4337.44,11.58,2.634,89064392290,93011303890,154861405.3,0.013319246,0.006472191
PCOR US,9/6/2019,bf:1632133,109.8060319,112.4321391,108.3464825,110.4514784,4418037,4337.44,11.58,2.634,69587537210,76860463628,487978718.3,0.010991723,0.009379882
JBL US,9/6/2019,bf:1632133,110.8635726,110.1246211,109.1340301,110.0020608,1217528,4337.44,11.58,2.634,64410174563,70852519400,133930589.1,0.015081067,0.015981713
J US,9/6/2019,bf:1919567,113.3891329,114.906842,112.5939582,113.6263574,721906,4337.44,11.58,2.634,99432707886,1.13E+11,82027549.2,-0.007327256,0.012197532
INF US,9/6/2019,bf:1922841,132.7720476,133.9618118,129.4093147,131.9924362,3623363,4337.44,11.58,2.634,65914874112,87002648174,478256509.7,-0.016825506,0.016767965
XOM US,9/6/2019,bf:461839,97.26290948,99.05252383,95.83067278,97.11701709,1829972,4337.44,11.58,2.634,71144516349,69093432100,177721422,0.00928847,0.015598786
CVX US,9/6/2019,bf:3356011,97.04490951,98.38983383,95.55471785,97.31120761,2094221,4337.44,11.58,2.634,54862536446,53387396743,203791174.5,0.015097474,0.015090157
LIN US,9/6/2019,DEFAULT_FUND_001,119.9859685,121.877295,120.3077657,120.6342914,2112275,4337.44,11.58,2.634,59820060024,72163505524,254812797.9,0.005811314,0.008232371
APD US,9/6/2019,bf:1183421,98.20843636,100.5488289,97.76313664,99.19604086,4431431,4337.44,11.58,2.634,29626813992,29388626512,439580410.5,-0.000523315,0.014480235
NEE US,9/6/2019,bf:1914537,110.8635726,110.1246211,109.1340301,110.0020608,1217528,4337.44,11.58,2.634,15564251084,17120996944,133930589.1,0.015081067,0.015981713
DUK US,9/6/2019,bf:1914537,128.6925855,129.4776426,127.7314572,128.0330522,5028017,4337.44,11.58,2.634,96339399021,1.23E+11,643752362.9,0.003267227,0.014734937
CAT US,9/6/2019,bf:1249063,110.8635726,110.1246211,109.1340301,110.0020608,1217528,4337.44,11.58,2.634,90327605467,99362227506,133930589.1,0.015081067,0.015981713
DE US,9/6/2019,bf:1249015,110.7140084,111.6092109,109.6745074,110.9707988,151481,4337.44,11.58,2.634,69379822564,76991343335,16809967.58,-0.004367067,0.014718731
KO US,9/6/2019,bf:1249015,106.9167988,108.2531966,105.5730619,107.5340525,4041529,4337.44,11.58,2.634,79751274351,85759777227,434601991.7,-0.0393135,0.017000807
PG US,9/6/2019,bf:1183421,112.599221,112.0788509,109.5509229,111.649522,4152799,4337.44,11.58,2.634,3436754766,3837120269,463658023.3,-0.002781568,0.010291369
IBM US,9/6/2019,bf:2184853,110.8635726,110.1246211,109.1340301,110.0020608,1217528,4337.44,11.58,2.634,48301801138,53132976667,133930589.1,0.015081067,0.015981713
SAP GR,9/6/2019,bf:461753,98.20843636,100.5488289,97.76313664,99.19604086,4431431,4337.44,11.58,2.634,76087494215,75475781848,439580410.5,-0.000523315,0.014480235
CRM US,9/6/2019,bf:461839,109.0936806,109.8066258,107.4433163,108.6825415,4135950,4337.44,11.58,2.634,22424385648,24371392234,449505557.4,0.021204142,0.020161148
ADBE US,9/6/2019,bf:461839,86.72849771,87.74262433,85.43521996,87.16945316,2101088,4337.44,11.58,2.634,32499919756,28330002330,183150692,0.012458291,0.017075552
INTC US,9/6/2019,bf:1639201,97.76539404,99.06383253,95.95274174,97.15777554,2203817,4337.44,11.58,2.634,23930952750,23250781358,214117957.4,-0.006570346,0.007421459
SMCI US,9/6/2019,bf:461839,87.97166961,90.23107283,87.26199132,88.5124729,2118299,4337.44,11.58,2.634,15137202216,13398312009,187495882.8,-0.008203599,0.023636716
SNPS US,9/6/2019,bf:1183421,138.2447828,139.0591586,135.3945513,138.1459612,5410036,4337.44,11.58,2.634,42040087246,58076682603,747374623.2,0.032104385,0.016921091
ANET US,9/6/2019,bf:461839,137.5286155,140.1497569,137.0382954,138.3198864,4206772,4337.44,11.58,2.634,41958708303,58037237646,581880225,-0.010252286,0.014971951
ASML US,9/6/2019,bf:461839,193.527308,193.7280629,190.5949345,192.1562727,1424904,4337.44,11.58,2.634,37515699642,72088770124,273804241.7,0.009956499,0.01659928
MU US,9/6/2019,bf:1274691,122.1013573,122.2918266,120.8138825,122.0578687,4324510,4337.44,11.58,2.634,16092030026,19641588889,527840474,-0.017575088,0.011683007
BOTZ US,9/6/2019,DEFAULT_FUND_001,99.68885216,100.8506446,97.99275435,99.44321428,4100702,4337.44,11.58,2.634,14741800281,14659720042,407786987.7,-0.056114366,0.020898763
AIQ US,9/6/2019,DEFAULT_FUND_001,120.9620512,120.5650256,118.5689025,119.7697018,2351796,4337.44,11.58,2.634,24070375846,28829017375,281673905.6,0.025182405,0.019001633
ROBT US,9/6/2019,DEFAULT_FUND_001,92.56010106,93.98111144,93.15195079,93.37933322,3495917,4337.44,11.58,2.634,47130282575,44009943613,326446398.4,0.010786406,0.016080025
QTUM US,9/6/2019,DEFAULT_FUND_001,92.98396816,94.30231839,91.33997362,92.65353544,5099081,4337.44,11.58,2.634,27331291396,25323407759,472447882.1,-0.004280506,0.010459323
AIEQ US,9/6/2019,DEFAULT_FUND_001,104.7226588,105.0997683,102.7912699,104.8764585,2298246,4337.44,11.58,2.634,85924943819,90115038040,241031901.2,-0.007215746,0.016835298
NVDA US,9/9/2019,bf:1257479,143.2147755,144.5473861,140.6764421,142.8537396,2554816,4358.15,11.38,2.623,29470174492,42099246326,364965019.6,0.014074473,0.012863452
V US,9/9/2019,bf:2237801,125.1149008,126.1020452,124.1273358,125.83797,4166151,4358.15,11.38,2.623,79042208409,99465110477,524259984.4,-0.014957063,0.013475749
LLY US,9/9/2019,bf:1257479,99.03984683,99.96650534,97.44525143,99.33350515,368520,4358.15,11.38,2.623,41488715259,41212195109,36606383.32,0.020568759,0.015324796
BIO US,9/9/2019,bf:1475721,110.7876562,112.0678645,109.5178692,110.0753191,2329150,4358.15,11.38,2.623,88418722996,97327191505,256381929.5,0.008373023,0.009949892
META US,9/9/2019,bf:1914537,107.5259959,107.1069798,104.9157028,106.4979257,1601833,4358.15,11.38,2.623,94106261145,1.00E+11,170591891.8,0.021288109,0.01494652
AMZN US,9/9/2019,bf:2184853,96.70271519,97.70584448,95.92604701,96.89536369,180577,4358.15,11.38,2.623,5510093440,5339025078,17497074.09,-0.017006064,0.014204054
MSFT US,9/9/2019,bf:1914537,106.8605891,108.0646706,106.0035275,106.5802261,837276,4358.15,11.38,2.623,53282443317,56788548541,89237065.36,-0.020912289,0.009633835
TSLA US,9/9/2019,bf:1257479,109.8151815,109.530977,108.1802216,109.2245452,2411192,4358.15,11.38,2.623,89349485395,97591569097,263361349.7,-0.011170504,0.009239657
HDB US,9/9/2019,DEFAULT_FUND_001,104.6219611,105.7812605,104.3988019,104.7765103,2732944,4358.15,11.38,2.623,55592066432,58247427219,286348335.2,-0.008788468,0.017695784
AMD US,9/9/2019,bf:461839,96.1548186,96.68890117,93.38249177,95.22763518,604065,4358.15,11.38,2.623,46204858795,43999794369,57523681.44,0.016256742,0.017566486
ORCL US,9/9/2019,bf:1914537,111.386234,114.1072795,111.912605,112.3821435,354519,4358.15,11.38,2.623,95726501190,1.08E+11,39841605.12,0.023291682,0.01902968
9984 JT,9/9/2019,bf:461753,95.42548883,95.4141446,94.51180088,94.99558073,5090488,4358.15,11.38,2.623,45880081463,43584049825,483573863.8,0.030027721,0.015517363
005930 KS,9/9/2019,bf:1098061,107.5259959,107.1069798,104.9157028,106.4979257,1601833,4358.15,11.38,2.623,68079492910,72503247748,170591891.8,0.021288109,0.01494652
BABA US,9/9/2019,bf:1914537,117.7470814,119.011899,115.2862174,116.999532,280523,4358.15,11.38,2.623,57690706794,67497856952,32821059.71,0.004621338,0.016504149
LMT US,9/9/2019,bf:3356011,88.49063075,89.762816,88.83241537,89.11722613,5084337,4358.15,11.38,2.623,11189543584,9971810859,453102010.1,-0.004533384,0.015946996
8TRA GR,9/9/2019,bf:3428225,97.75022167,98.68014894,96.14065836,97.17527917,3540288,4358.15,11.38,2.623,90082672070,87538088066,344028474.7,0.01900254,0.019473979
6501 JT,9/9/2019,bf:461753,135.6533271,135.8136054,132.8043593,135.197771,4867545,4358.15,11.38,2.623,25362685701,34289785738,658081234.3,0.028302503,0.016959712
GE US,9/9/2019,bf:1922841,102.6857233,103.0367715,100.1261124,102.0784739,3572998,4358.15,11.38,2.623,5163893820,5271224004,364726183,-0.015905474,0.009867635
AMT US,9/9/2019,bf:2184853,109.4993546,110.7416156,107.971121,108.9534275,2787750,4358.15,11.38,2.623,33464151209,36460339729,303734917.5,0.002489351,0.020014153
NET US,9/9/2019,bf:461839,87.10369555,88.35778848,86.39005951,87.16050946,807552,4358.15,11.38,2.623,95495861266,83234679194,70386643.74,-0.015687922,0.013236413
SPOT US,9/9/2019,bf:2735887,104.0115515,104.4704792,102.7490746,104.2385351,3822584,4358.15,11.38,2.623,89064392290,92839417818,398460556.5,-0.001849722,0.00641851
PCOR US,9/9/2019,bf:1632133,109.8151815,109.530977,108.1802216,109.2245452,2411192,4358.15,11.38,2.623,69587537210,76006671061,263361349.7,-0.011170504,0.009239657
JBL US,9/9/2019,bf:1632133,113.3657554,114.4250121,112.4171844,113.0534138,1927939,4358.15,11.38,2.623,64410174563,72817901189,217960085.6,0.027361295,0.016824662
J US,9/9/2019,bf:1919567,115.5108059,116.6917413,114.9931698,115.4554793,5270440,4358.15,11.38,2.623,99432707886,1.15E+11,608501176.4,0.015969496,0.012416789
INF US,9/9/2019,bf:1922841,134.6966832,136.4805841,134.5182664,135.0082209,5361527,4358.15,11.38,2.623,65914874112,88990498838,723850221.5,0.022591052,0.016343453
XOM US,9/9/2019,bf:461839,97.37068267,98.07796393,96.71512108,97.70883289,208379,4358.15,11.38,2.623,71144516349,69514476588,20360468.89,0.00607535,0.01519651
CVX US,9/9/2019,bf:3356011,99.03984683,99.96650534,97.44525143,99.33350515,368520,4358.15,11.38,2.623,54862536446,54496880467,36606383.32,0.020568759,0.015324796
LIN US,9/9/2019,DEFAULT_FUND_001,120.7286955,121.0401588,119.7214351,120.4707773,2944384,4358.15,11.38,2.623,59820060024,72065691294,354712229.2,-0.001356372,0.008228392
APD US,9/9/2019,bf:1183421,99.33205897,99.81985443,96.70565015,98.48507592,169413,4358.15,11.38,2.623,29626813992,29177990253,16684652.17,-0.00719308,0.012993302
NEE US,9/9/2019,bf:1914537,113.3657554,114.4250121,112.4171844,113.0534138,1927939,4358.15,11.38,2.623,15564251084,17595917185,217960085.6,0.027361295,0.016824662
DUK US,9/9/2019,bf:1914537,128.4299978,129.5580751,128.0776168,128.5174484,3090063,4358.15,11.38,2.623,96339399021,1.24E+11,397127012.2,0.00377623,0.014354029
CAT US,9/9/2019,bf:1249063,113.3657554,114.4250121,112.4171844,113.0534138,1927939,4358.15,11.38,2.623,90327605467,1.02E+11,217960085.6,0.027361295,0.016824662
DE US,9/9/2019,bf:1249015,111.3481109,112.9258492,109.0327107,110.8696682,678874,4358.15,11.38,2.623,69379822564,76921179071,75266535.13,-0.000911742,0.013913213
KO US,9/9/2019,bf:1249015,106.3830504,107.5741803,106.0423219,107.4439305,3875449,4358.15,11.38,2.623,79751274351,85687903813,416393473.1,-0.00083843,0.016750827
PG US,9/9/2019,bf:1183421,111.9593508,113.0798526,111.3105299,112.2870598,2532084,4358.15,11.38,2.623,3436754766,3859030881,284320267.6,0.00569393,0.010380325
IBM US,9/9/2019,bf:2184853,113.3657554,114.4250121,112.4171844,113.0534138,1927939,4358.15,11.38,2.623,48301801138,54606835122,217960085.6,0.027361295,0.016824662
SAP GR,9/9/2019,bf:461753,99.33205897,99.81985443,96.70565015,98.48507592,169413,4358.15,11.38,2.623,76087494215,74934826443,16684652.17,-0.00719308,0.012993302
CRM US,9/9/2019,bf:461839,109.4993546,110.7416156,107.971121,108.9534275,2787750,4358.15,11.38,2.623,22424385648,24432136761,303734917.5,0.002489351,0.020014153
